gene,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ABHD10,4.406796563368032,3.7373869771509916,4.271555392453206,3.500610850783044,4.297531230232102,3.684316807790529,4.536668931240776,3.5674028694478253
ABHD11,2.524289013547054,2.3441349587394327,2.6878609991341045,1.7319054794822826,2.2377981530958464,1.951689456563842,2.368588970941254,2.2593153484423754
ABHD12,5.813997798671557,6.0988973845465,5.694344345617329,6.052969944701384,5.869088682078174,5.717783509865676,5.596985901217177,6.068218846182012
ABHD12B,0.9709872540171703,1.2382892698816919,0.9216658611920381,0.9762605062690095,1.2470692849419152,1.4939406745226766,0.9451678275882858,0.6785045284289887
ABHD13,4.138416409182358,4.301218002020198,3.8991751492293285,4.490273461963091,3.8533049027925776,4.132607427214904,4.077777415886398,4.1054230024360185
ABHD14A,3.832941127736182,3.7928545424526208,3.4431023608137243,3.3444974076897336,3.4881431824001914,3.5096351255877423,3.651644229967627,3.4133054906930993
ABHD14A-ACY1,1.0732778285262434,0.3350052004231556,0.5137023027263887,0.718005352653385,0.5304663129735125,0.39911305960107374,0.38788189658683253,0.7983011908246886
ABHD14B,5.743351716400933,5.911137278352242,5.364736244609066,5.4148439551970196,5.19981667782474,5.173468653340886,5.482204587937629,5.619910695662094
ABHD15,4.1225985007231065,4.691047552332733,4.124937546669002,4.824972717022396,3.889149834643578,4.288961108301673,4.207894459333632,4.752706130749513
ABHD16A,3.2548382198402854,3.4297076969037086,2.5509827575087014,2.7526769982922183,2.55786485066995,3.080232754888459,2.872563734042039,2.8551430533065325
ABHD16B,1.569671952709491,1.3898796142549497,1.8959953892946335,1.3492378622549637,1.5354472569924262,1.6485894970619455,2.0302334849803465,2.065972863600174
ABHD17A,5.887208419885566,5.887126118636457,5.623289610915511,5.482998064356184,5.283005246966532,5.591885478960983,5.706148637410604,5.697724242194508
ABHD17B,3.373198525516782,3.477887096253734,2.8981160077628796,3.467349571923361,2.8999376920996887,3.422267594956501,3.1895191326697407,3.4624966705503537
ABHD17C,4.102579065580337,4.6465739695313335,4.230309022463851,4.66180461516342,4.5017069109196415,5.093580587722197,4.644394064904437,4.825018765971246
ABHD18,2.8466278523117996,3.074376564434379,2.9279065966451463,3.0842194801411167,3.1370328524937348,2.83167085046524,3.062102885985126,3.0527879829870472
ABHD2,6.323206974264791,6.107673402026338,6.0067688867452365,6.286627909609643,6.020418242332165,6.692499741065876,6.736062127183647,6.973483374716392
ABHD3,2.0924162291487853,2.686331243579934,2.3890741120304595,2.62275466925615,2.095036735649768,2.192006593315481,1.6359330451839744,2.615221879409502
ABHD4,6.7048101558189455,6.456659731823577,6.725573105143989,6.3450206586713565,6.866217544717076,6.255570581448399,6.691547342887845,6.530721612027893
ABHD5,4.864598130548832,6.299890641080187,5.039304569943965,6.088952481813578,5.650970002910911,5.933247931085558,4.948146218766381,6.27597355380234
ABHD6,2.606196313515858,2.674566473991537,2.2307727924045184,2.6377819189186242,2.4972183973038256,2.5626534825006,2.13526576534533,2.3665791294256118
ABHD8,4.011035672953219,4.11355332493741,3.976045643528076,3.728270857964723,3.93940247001804,3.687888917675065,4.179522023039859,4.070152256988322
ABI1,5.840831935591753,5.785507166028467,5.58757233460504,5.842093977371357,5.572306984702706,5.5937908096891675,5.761887626647105,5.905432940430895
ABI2,5.905811654619128,5.434272064395907,5.966967107563416,5.646086743339251,6.241430747729537,5.853588189553819,5.97969350010613,5.7993427248397795
ABI3BP,8.665693278280022,8.56330579014594,8.208898364985185,7.9379680981629175,7.952099217007462,7.96319523034122,8.33489643987433,8.635486828071066
ABITRAM,3.8713091887346134,3.4711020525283494,3.6583163392683544,3.7697889065839467,3.995291381752164,4.046189078574099,4.073378291824186,3.711712819637277
ABL1,8.252861606719904,8.240436797130775,8.114293217531996,7.690669275592999,8.331348266429877,8.067141355744555,8.050686475210412,7.9883472389804275
ABL2,5.663611990853007,5.805872489248673,5.307810606198727,5.9603748484410515,5.395283184354441,5.972585576494014,5.516636097810682,6.35950312158912
ABLIM1,4.448632655330829,5.7991159401535874,4.914660225462942,5.882082270057323,4.28562657674616,5.530542038463292,4.278388753054623,6.023844879879716
ABLIM3,6.855961163453785,6.8844928228022475,6.866843937504911,6.454100180925567,7.256088145683573,6.470431631160611,6.278052040386286,6.093812317592384
ABO,0.25342817262953965,0.3350052004231556,0.5137023027263887,0.25516456518654773,0.5702643574853458,0.2905280510982562,0.2698079243410786,0.4041786646134323
ABR,6.876738264395951,6.281587328494387,6.724512580022496,6.511315953359329,7.18416814415298,6.408453343788928,7.319295522740025,6.485328213285039
ABRACL,3.2106321521011916,3.57600999878751,2.2544787810081806,2.724799616914689,2.915471345030046,3.5415740898367902,3.044231018061135,3.3095860689504217
ABRAXAS1,4.578958577370861,4.487571265023279,4.479469990862198,4.44400313510497,4.411468052859452,4.081923101635528,4.514123885452627,4.2698964511213955
ABRAXAS2,4.301846569415689,4.460422097652647,4.438664071284209,4.613212618627001,4.400470857195266,4.472055376074188,4.293597138274865,4.324133205202981
ABT1,3.7478546787053757,3.78193032420541,3.6359289772978394,3.5088077182549595,3.524051768088882,3.5996181630776216,3.5665588712381915,3.6493498570450815
ABTB1,5.515525080039076,5.836551431342749,5.424733961655058,5.8109438867608585,5.0495309982865635,5.427476380040039,5.305929272893638,5.942746590388892
ABTB2,3.737506406591124,3.8304507560574264,3.6934288551392975,3.937054179244234,3.0269302253159016,3.030456404289518,3.680855401933719,3.9285364968977596
ABTB3,1.3697732744909445,2.0844508315703827,0.7320567203647238,0.6001983709276666,0.5304663129735125,1.2451286425781005,0.9061217456908583,0.45367673095278455
ACAA1,5.002786754763319,5.32562892683069,5.26614530298916,5.180958247976835,5.300857799914744,4.949244224612021,4.993089882373159,4.995557680573813
ACAA2,5.681266844115186,5.837870612726387,5.569967087108484,5.9423316430795845,5.76789619324225,5.774320742733624,5.97969350010613,5.95138777665138
ACACA,5.8311317181855085,5.117623250267462,5.636881680045939,5.248596244760479,5.586932073848885,5.459176465893981,4.879251881891762,4.953162904107475
ACACB,4.053367659876357,4.708460082456902,4.658941765591363,4.639580725085489,3.323243025762819,3.3383863104466367,4.593074131997955,4.276788604556274
ACAD10,4.7222911970154975,4.581913734825634,4.724064379907339,4.55106912285776,4.794132926883727,4.6818508778862435,4.874202640315515,4.5022966062545695
ACAD11,5.791665176704678,5.561091771536959,6.239132092875784,5.155079900712263,5.860085892544985,5.23213922685614,5.958380383897243,5.221333321767842
ACAD8,4.461264979556166,4.33150166258543,4.05241152332175,4.490273461963091,4.349918971567256,4.228927966851923,4.409815817413561,4.2455112729982565
ACAD9,4.922842216749033,4.848549837877224,4.776174085687021,4.486127856730236,4.707556421164176,4.713739724736828,4.777455391404441,4.525629926849913
ACADL,0.6563672270951267,0.9567815661286772,0.8917447780907449,1.2742877435600983,0.35929338387323667,0.43356483593147055,0.7384252050645692,1.138132751150013
ACADM,4.604807358758216,4.453554219250471,4.412561549701605,4.624572298021065,4.059619900637479,4.286607139159334,4.427158162825036,4.735298565310873
ACADS,3.9086832404749607,4.894915481332007,4.230309022463851,5.175819580777767,3.7400951808463256,4.391100850913485,4.589997699128541,5.405547234342362
ACADSB,4.467539903825671,4.858982855007085,4.7782198282295125,5.018230625191072,5.060052031664872,5.05260683609825,4.8486879058743115,4.978748969037034
ACADVL,7.417043355190255,7.32826539436494,6.981813882738197,6.900495840911691,7.140634844249525,7.212391632219822,7.654311702493293,7.5013607241601425
ACAN,0.7825227468148196,0.3935901116916998,4.184767388127702,4.514900003837646,2.6628325355090885,5.333681476591211,3.044231018061135,2.5710484417882356
ACAP1,2.155960779772315,2.2834633976402254,2.1697454836120693,2.0565976006436357,1.2223025274112072,1.6039101965942422,2.13526576534533,1.6437522715621664
ACAP2,6.687442800723671,6.2669715068883685,6.648268888452974,6.349591555282278,6.945435583029857,6.525870434822018,6.823792997107246,6.508935344778008
ACAP3,6.221063363175147,5.914892248262775,5.8038326157166455,4.910985468115781,5.753923278786861,5.090884912420046,6.046302696006512,5.282536665123011
ACAT1,5.532084959944212,5.916141736205323,5.734934618072935,6.0445372674506554,5.619306321342397,5.292041623672478,5.913555684493579,5.896511205115961
ACAT2,3.3931137047334756,3.6257353593388584,3.232454500350605,3.1274475469764274,3.2516165392486025,3.3919284184161165,3.291518414415851,3.0923924511013876
ACBD3,6.2192052128271795,6.121821541898678,5.942548071235116,6.13071383858807,6.182464922192361,6.135139123281978,6.155424726409379,5.959977513553471
ACBD4,3.4321378296908285,3.601086903919272,3.9289440996612104,3.849403829648526,3.3290544308249665,3.3246844356929404,3.7151455626396803,3.606224702328923
ACBD5,5.136784532167246,5.077981987497416,5.02386936403049,4.917157353995347,5.308231652208279,4.911549307913325,5.085551277496042,5.098341500721848
ACBD6,5.464673461364555,5.007048762363539,5.282091357657164,5.080049063507304,5.474760728244879,5.0636474541167305,5.320851571187093,4.843705293606427
ACBD7,0.19412138748015706,0.4498885557411334,1.0078767513940092,0.9762605062690095,0.6834669719199785,0.7932741446175345,0.7822119036770888,0.6785045284289887
ACCS,4.24453656094725,4.00969445928574,4.491988717210521,4.452527053048374,4.802511545786941,4.6620104770922275,4.0995740481826175,3.7567773356554013
ACD,3.783500041329501,3.5823202076750484,3.406539243289693,3.380678353322727,3.4189876433805377,3.447774261748443,3.449228859874155,3.4745367900192
ACE,2.8562247801837493,2.6265238787818728,2.9279065966451463,2.833215830630316,3.467215440344446,3.351959276140907,3.253136553252092,2.8734458800865443
ACER2,1.724403892734925,0.9951237052545674,1.3967469945838726,1.3122494692265112,1.3420916676216201,0.9679733833043859,1.4033650307754382,1.2544264055396288
ACER3,3.386505810441298,4.00969445928574,3.662752423381625,4.3873351609061455,3.8812609051036002,4.492625167998265,3.306589736416539,4.304032605417488
ACIN1,7.99878313948675,7.505984274416628,7.79321097067371,7.259859647407207,8.020809200805564,7.364940967361639,7.833434289931254,7.251407773246549
ACKR2,1.005896195492685,1.3898796142549497,0.5137023027263887,1.154014013523198,1.0358987028116564,1.1447306193947175,0.9831849276255609,2.3794432661682237
ACKR3,6.419403906752702,6.001021420530033,6.1304288400589755,5.8962109670469784,5.701125910345205,4.868127687408823,6.4917548222250305,6.58239986553292
ACKR4,6.160382386220585,5.130598592929129,6.461660470306766,4.332973918965957,6.41129131998734,5.543415568660045,7.308106185105977,5.3592185165122705
ACLY,7.585894917509937,7.717122698093195,7.214899227708086,7.10896949159354,7.437837293506519,7.549285950505989,7.277358565204414,7.288964908987677
ACMSD,0.6563672270951267,0.3350052004231556,0.4738665644868109,0.6603040069408107,0.608993945431373,0.5322428737511494,0.33005250920337875,0.5478521182983737
ACO1,7.081354667305743,7.194096117575223,7.08705691430651,7.031435186721922,7.473692781661526,7.444698484575303,7.004484572285759,6.764431749233613
ACO2,6.428277940546314,6.518019878770494,6.318591024077168,6.279459260241725,6.370311842407881,6.175138099906222,6.153342089747962,6.371625666359221
ACOT1,2.1403351045017707,2.6265238787818728,1.8959953892946335,2.100648657439962,0.7193097671484999,2.0212987558554265,2.0119598926788984,2.537007482434591
ACOT11,3.4385404448878583,3.227159226795908,3.7487245922514,3.259611913033853,3.5787335861191214,3.3383863104466367,3.669241811159659,3.2477907773982
ACOT12,1.2583761215485276,0.5040723225645543,1.2860878634120374,0.5374793368337389,1.7236805175829288,0.5944674547290172,1.3750486554030295,0.5015327288330106
ACOT13,4.663378855768724,4.342696130113709,4.509334419338496,4.042447333698419,5.17260284207205,4.526934489915357,4.385180882659569,4.054195256201259
ACOT2,3.9224526112238394,4.68812492165351,3.789862804380497,4.207655436349558,4.042036678117501,5.069136239673635,3.9824556905715265,4.2733466435504415
ACOT4,0.31039291551128256,1.205961582330247,0.39073518724842643,0.331088911514007,0.16504223974126903,0.2524376670078632,0.38788189658683253,0.7195520095594609
ACOT7,4.714397956276522,4.658568283479556,4.717682818776511,4.624572298021065,4.562168867184323,4.589383553727573,4.804249604893466,4.478579693440484
ACOT8,4.442274771105218,4.364827800022571,4.356159061198938,4.053696205995956,4.288611962153592,4.071021987277853,4.440883488098579,4.191826645837093
ACOT9,5.33512026480723,5.767621646879681,5.302134710486618,5.544094669793452,5.113221083276522,5.357427700985722,5.320851571187093,5.567475865400071
ACOX1,5.437760550332834,5.416723569405947,5.364736244609066,5.1602928388618805,5.543854264734943,5.203726100680543,5.453716765833287,5.076783455876388
ACOX2,4.679685907502294,4.323990134182371,4.555390679856424,4.382882479143288,4.44128511225436,3.902934744152852,4.611396223933312,4.124651562874839
ACOX3,4.367071307274146,3.912874893909603,4.147269824480109,3.6636637475564706,4.315206025147504,4.194185140949346,3.7974662806959,3.838239678422634
ACOXL,0.5181137810172225,0.5040723225645543,0.6628799807452209,0.8269145073155062,0.9778962469300398,0.5636906126794992,0.9451678275882858,0.8729734443593922
ACP1,5.577756295305884,5.5040691417988326,5.46846631672837,5.606532890690531,5.609789457608227,5.5414424871562495,5.330100231631009,5.399244833397856
ACP2,4.373768610886633,4.553289730157386,4.761772083183255,5.063450474856577,4.67370217437454,4.868127687408823,4.454479464763382,4.813215570211211
ACP3,1.168793463438215,0.8768978232987337,0.8611899738807568,0.403216580924284,0.9479964338663984,0.7932741446175345,1.1259631325896877,0.5015327288330106
ACP5,1.039980361931731,0.4498885557411334,2.1944670415230387,1.1952294566770298,2.465911558492179,1.3021762996397788,1.255874898523808,0.5015327288330106
ACP6,3.695354681585315,2.9914556374391394,2.579417067854017,2.696372925503395,3.686779809519238,3.5494495601173166,3.4148693007688573,3.3296099763224603
ACSBG1,1.039980361931731,0.7923302039767082,1.4178955538528846,0.4719092717040068,1.2470692849419152,1.4609172174948533,1.091571318419546,1.1075331975192435
ACSF2,4.380434967767783,4.480831719943286,4.0758858519235215,4.031110062841488,4.539791520715874,4.122084014240129,4.033170629613245,4.20633900149752
ACSF3,4.203772361091379,4.169109417330365,3.853337305896388,3.930967006810373,4.5017069109196415,4.534890061505242,4.095240986899308,4.565576622924313
ACSL1,4.9477430600868955,6.428041274931841,4.981882760105583,6.675050765554725,5.308231652208279,6.5037472322388465,5.362912923067065,6.862182629475303
ACSL3,7.351970075414548,7.058657925800527,7.378571169907832,7.147541079610879,6.9119470322567755,6.3288976804785495,7.022852493122906,6.395569383446923
ACSL4,7.616923121738857,7.006235116369344,7.09323245937437,6.730425407597669,8.227058011753419,7.7054711680874215,7.503063212405714,7.140066754545546
ACSL5,2.8466278523117996,2.9723631376649626,2.634657727530017,2.078791253643068,2.5872580968677465,1.9752677116827342,3.0261349764593946,2.6894131307264453
ACSL6,1.2291289667807752,1.6034918771140516,0.6270066149651838,0.6603040069408107,0.91746380992367,0.43356483593147055,0.7822119036770888,1.4129805481329791
ACSM2A,0.46891962523549086,0.5562945403611128,1.2860878634120374,1.154014013523198,1.0640482605798998,1.0142340505176264,1.2244771279869247,0.7983011908246886
ACSM2B,1.2583761215485276,0.8768978232987337,0.5902184437564674,1.154014013523198,0.31312719040272613,0.6830444200011255,0.9451678275882858,0.7594638467727466
ACSM3,1.1058240932697447,1.2382892698816919,1.23933288244618,1.3492378622549637,1.2223025274112072,0.8707490532472866,1.4583830853117299,0.6362548790957631
ACSS1,3.852252702924517,5.6144073487933275,3.9104106120151445,5.755189179648387,3.163293915636099,4.847514638944516,4.338283394105347,5.9176109303559015
ACSS2,5.015690524360772,5.414956922550273,4.865476012753553,4.876559898872509,5.175831242153043,5.0203861531116365,4.467948508059855,5.086622519559324
ACSS3,5.194667596468074,4.88474001308775,5.016955905303868,5.233837241749389,5.381367558886422,5.34729856933291,5.063540120068124,5.261843841720957
ACTA2,7.115220767869623,7.9275285177048636,7.852178317070577,8.893563959892418,7.497433339668661,8.735513187428756,7.196736004668404,8.011515618239276
ACTB,11.39284338232755,11.974314405863337,11.6772442213463,12.380597530019159,11.336805683156088,12.697320479217915,11.437725136235784,12.043017554746946
ACTG1,10.962769584539712,11.242495714831579,11.261165584566621,11.564301409612215,10.937365199669872,11.840385698148813,11.2279402184822,11.628336103762287
ACTG1P10,0.46891962523549086,0.4498885557411334,0.5137023027263887,0.17502152370727153,0.5702643574853458,0.39911305960107374,0.5486402423915145,0.6362548790957631
ACTG1P17,0.06765121049927852,0.2739402088460199,0.39073518724842643,0.718005352653385,0.6467109496866161,0.2524376670078632,0.2698079243410786,0.0651459318166135
ACTG1P25,0.5656856418888081,0.14346236111002114,0.4738665644868109,0.25516456518654773,0.26543470441999856,0.5000943354616059,0.4434822952718078,0.24459853492900652
ACTG2,3.763239228680562,5.461913092502948,4.496965949162531,5.8092856281004,5.164500093072453,7.642895745636925,4.440883488098579,5.127229129851673
ACTL6A,4.68508088666983,4.575601743919154,4.496965949162531,4.36041056856092,4.7208787694517165,4.516927933445413,4.338283394105347,4.280222373322268
ACTMAP,3.773405201873307,3.320706953656418,3.7361508526747573,3.6709868604898674,3.4724759050347656,3.29688399871817,3.6097287161772695,3.5952389374598863
ACTN1,8.948662795659631,9.19610501394801,9.01199065248808,9.21006258338914,9.003907361093107,9.900011854361665,9.046140588489664,9.030417154725608
ACTN2,0.5656856418888081,1.500635694978009,0.3025191055770662,0.6001983709276666,0.0,0.0,0.0723278661682783,1.1075331975192435
ACTN4,7.946113413091205,8.388441055651517,8.086908706010025,8.526151180372263,7.906673212352307,9.140636400045533,7.84541647021036,8.582235038423399
ACTR10,6.05702557466929,5.8246242015872705,5.836595056899242,5.867813837376267,6.070711353068596,5.917359706614543,5.916014578240426,5.769112900222995
ACTR1A,7.3219827224503105,7.428422631109837,7.107133259982817,7.182548556663773,7.153383024358147,7.080346042950485,7.060013455595917,7.157442329636348
ACTR1B,5.387353005765802,5.422010566897436,5.374234671052231,5.208898336332894,5.129962675524357,5.25157993941526,5.36830987545958,5.411822223009152
ACTR2,7.995801427923831,8.061165033222677,7.804797491509762,7.96316696956235,7.621303395099994,8.023632952932218,7.895492508955546,7.9098875963488
ACTR3,7.236840096308985,7.596832487860024,7.081683308684999,7.349302800526615,7.168857696690443,7.9613516193623814,7.1707173617996425,7.428572346305948
ACTR3B,2.3175220996563035,2.0484396931856894,2.634657727530017,2.3582274325525296,1.9815506932506783,2.5232067823248734,2.168643357185023,2.1282687853967728
